DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2023,4.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2005,3.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2006,3.56,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2007,3.80,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2008,3.77,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2009,5.53,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2010,4.59,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2011,4.14,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2012,4.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2013,4.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2014,4.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2015,4.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2016,4.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2017,4.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2018,4.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2019,4.22,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2020,4.20,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2021,3.97,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2022,4.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DK,2023,4.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2005,4.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2006,4.71,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2007,4.87,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2008,4.87,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2009,4.86,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2010,4.93,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2011,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2012,5.02,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2013,5.12,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2014,5.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2015,5.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2016,5.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2017,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2018,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2019,4.94,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2020,4.97,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA19,2021,5.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2014,5.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2015,5.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2016,5.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2017,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2018,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2019,4.94,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2020,4.97,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2021,5.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EA20,2022,4.78,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2005,6.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2006,5.76,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2007,5.61,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2008,5.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2009,5.22,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2010,5.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2011,5.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2012,5.70,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2013,5.78,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2014,6.84,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2015,6.64,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2016,5.80,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2017,5.58,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2018,5.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2019,5.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2020,5.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2021,5.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2022,5.53,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EE,2023,5.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2005,5.73,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2006,6.08,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2007,5.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2008,5.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2009,5.77,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2010,5.56,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2011,6.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2012,6.86,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2013,6.64,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2014,6.63,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2015,6.84,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2016,6.78,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2017,6.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2018,5.65,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2019,5.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2020,5.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2021,5.89,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2022,5.22,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EL,2023,5.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2005,5.56,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2006,5.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2007,5.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2008,5.52,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2009,5.89,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2010,6.16,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2011,6.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2012,6.53,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2013,6.54,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2014,6.93,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2015,7.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2016,6.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2017,6.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2018,6.02,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2019,5.86,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2020,5.80,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2021,6.16,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2022,5.56,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,ES,2023,5.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2005,5.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2006,5.00,s
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2007,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2008,5.04,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2009,4.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2010,4.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2011,5.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2012,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2013,5.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2014,5.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2015,5.35,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2016,5.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2017,5.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2018,5.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2007,2019,5.07,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2010,4.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2011,5.05,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2012,5.04,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2013,5.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2014,5.32,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2015,5.33,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2016,5.22,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2017,5.06,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2018,5.05,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2019,4.98,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2020,4.93,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2021,5.04,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU27_2020,2022,4.76,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2010,4.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2011,5.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2012,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2013,5.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2014,5.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2015,5.35,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2016,5.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2017,5.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2018,5.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,EU28,2019,5.07,e
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2005,3.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2006,3.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2007,3.74,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2008,3.81,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2009,3.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2010,3.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2011,3.77,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2012,3.74,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2013,3.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2014,3.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2015,3.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2016,3.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2017,3.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2018,3.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2019,3.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2020,3.79,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2021,3.65,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2022,3.86,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FI,2023,3.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2005,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2006,3.97,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2007,3.94,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2008,4.37,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2009,4.39,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2010,4.44,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2011,4.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2012,4.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2013,4.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2014,4.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2015,4.32,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2016,4.27,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2017,4.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2018,4.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2019,4.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2020,4.47,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2021,4.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,FR,2022,4.64,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2010,5.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2011,5.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2012,5.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2013,5.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2014,5.15,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2015,5.22,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2016,4.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2017,4.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2018,4.96,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2019,4.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2020,4.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2021,4.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2022,4.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HR,2023,4.72,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2005,4.20,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2006,5.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2007,3.73,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2008,3.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2009,3.61,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2010,3.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2011,4.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2012,4.18,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2013,4.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2014,4.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2015,4.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2016,4.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2017,4.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2018,4.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2019,4.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2020,4.27,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2021,4.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2022,4.12,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,HU,2023,4.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2005,5.17,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2006,5.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2007,4.75,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2008,4.39,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2009,4.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2010,4.71,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2011,4.75,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2012,4.87,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2013,4.83,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2014,4.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2015,4.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2016,4.40,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2017,4.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2018,4.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2019,4.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2020,4.11,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2021,3.83,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IE,2022,4.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2005,3.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2006,3.73,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2007,3.84,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2008,3.88,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2009,4.27,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2010,3.70,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2011,3.43,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2012,3.46,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2013,3.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2014,3.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2015,3.39,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2016,3.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2017,3.64,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2018,3.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IS,2019,3.43,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2005,5.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2006,5.40,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2007,5.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2008,5.16,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2009,5.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2010,5.35,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2011,5.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2012,5.63,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2013,5.88,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2014,5.82,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2015,5.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2016,6.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2017,6.01,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2018,6.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,IT,2019,6.11,
